source,key,site,price,name,event,link
google,娘家大紅麴,HKTVmall - HKTVmall,"HK$2,040.00",Tenwa Health - [日本.血管通] 精制納豆激酶紅麴膠囊 (6盒優惠裝) 4897040750455_6,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/I-Wellness-(HK)-Company-Limited/s/H7946001/%25E8%25AD%25B7%25E7%2590%2586%25E4%25BF%259D%25E5%2581%25A5/%25E8%25AD%25B7%25E7%2590%2586%25E4%25BF%259D%25E5%2581%25A5/%25E4%25BF%259D%25E5%2581%25A5%25E7%2594%25A2%25E5%2593%2581/%25E5%25BF%2583%25E8%2587%259F%25E8%25A1%2580%25E7%25AE%25A1%25E5%2581%25A5%25E5%25BA%25B7/%25E6%2597%25A5%25E6%259C%25AC%25E8%25A1%2580%25E7%25AE%25A1%25E9%2580%259A-%25E7%25B2%25BE%25E5%2588%25B6%25E7%25B4%258D%25E8%25B1%2586%25E6%25BF%2580%25E9%2585%25B6%25E7%25B4%2585%25E9%25BA%25B4%25E8%2586%25A0%25E5%259B%258A-6%25E7%259B%2592%25E5%2584%25AA%25E6%2583%25A0%25E8%25A3%259D-48970407504556/p/H7946001_S_MN0072&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECIEJ&usg=AOvVaw27jkPH1M16naoQQGYDZ5SB
google,娘家大紅麴,HKTVmall - HKTVmall,HK$580.00,INOVITAL - 納豆紅麴+Q10第二代升級版,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E5%25AE%2589%25E5%2586%25A0%25E5%259C%258B%25E9%259A%259B%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H9061001/%25E8%25AD%25B7%25E7%2590%2586%25E4%25BF%259D%25E5%2581%25A5/%25E8%25AD%25B7%25E7%2590%2586%25E4%25BF%259D%25E5%2581%25A5/%25E4%25BF%259D%25E5%2581%25A5%25E7%2594%25A2%25E5%2593%2581/%25E5%25BF%2583%25E8%2587%259F%25E8%25A1%2580%25E7%25AE%25A1%25E5%2581%25A5%25E5%25BA%25B7/%25E7%25B4%258D%25E8%25B1%2586%25E7%25B4%2585%25E9%25BA%25B4Q10%25E7%25AC%25AC%25E4%25BA%258C%25E4%25BB%25A3%25E5%258D%2587%25E7%25B4%259A%25E7%2589%2588/p/H9061001_S_1084061_1&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECIwJ&usg=AOvVaw3zBXkEBlt-slGXuJykN2YA
google,娘家大紅麴,天貓商城,HK$220.82,【更適合國人】納豆粉銀杏葉激酶紅麴膠囊紅心瓶官網,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D674391031657%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECJcJ&usg=AOvVaw1qWrhfSqQuNjR3Xa98gXtO
google,娘家大紅麴,天貓商城,HK$33.88,紅麴紅食用色素 天益TR型 天然紅麴紅色素 100色價 特價促銷200g,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D547751308600%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECKMJ&usg=AOvVaw3EfQILFL42i7U4wr61Pdbx
google,娘家大紅麴,天貓商城,HK$357.51,舒百寧納豆激酶膠囊納豆紅麴片輔助降血脂國產旗艦店官網湯臣倍健,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D646668510253%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECK8J&usg=AOvVaw0cylLg1MfSLSymi1cjP9EO
google,娘家大紅麴,天貓商城,HK$16.24,【酒莊級】L2323酵母菌 法國釀酒麴紅葡萄酒高檔紅酒發粉進口,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D9610340634%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECLsJ&usg=AOvVaw1eYWwgALMZ_yaHBmUsOvnN
google,娘家大紅麴,Watsons Hong Kong,HK$189.00,FINE JAPAN 優之源 特效降醇~紅麹納豆激酶片 60克(250毫克 X 240片)買滿$399免運費,['+Shipping'],https://www.google.com/url?url=https://www.watsons.com.hk/%25E5%2584%25AA%25E4%25B9%258B%25E6%25BA%2590-%25E7%2589%25B9%25E6%2595%2588%25E9%2599%258D%25E9%2586%2587-%25E7%25B4%2585%25E9%25BA%25B9%25E7%25B4%258D%25E8%25B1%2586%25E6%25BF%2580%25E9%2585%25B6%25E7%2589%2587-60%25E5%2585%258B-250%25E6%25AF%25AB%25E5%2585%258B-x-240%25E7%2589%2587/p/BP_237484&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QguUECM8J&usg=AOvVaw1DbnmE-pHeIufPheIOlzfZ
google,娘家大紅麴,天貓商城,HK$1.75,佳傑特級紅麴米粉紅麴粉色素紅色大米發酵 10g泉州實體店,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D44819272695%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECNsJ&usg=AOvVaw0lXpb-8flcfRGM6QF344aM
google,娘家大紅麴,HKTVmall - HKTVmall,HK$38.00,台灣紅麴粉,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E4%25B8%2580%25E7%25B4%259A%25E7%2583%2598%25E7%2584%2599%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H8598001/%25E8%25B6%2585%25E7%25B4%259A%25E5%25B7%25BF%25E5%25A0%25B4/%25E8%25B6%2585%25E7%25B4%259A%25E5%25B8%2582%25E5%25A0%25B4/%25E8%25AA%25BF%25E5%2591%25B3-%25E9%2586%25AC%25E6%2596%2599/%25E7%2583%2598%25E7%2584%2599%25E9%25A3%259F%25E5%2593%2581/%25E5%258F%25B0%25E7%2581%25A3%25E7%25B4%2585%25E9%25BA%25B4%25E7%25B2%2589-/p/H8598001_S_8798&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECOcJ&usg=AOvVaw3nMyerxCfHRhh4XhllnqPV
google,娘家大紅麴,健康網購 ESDlife,HK$286.40,都市漢方 紅麴60粒,['+Shipping'],https://www.google.com/url?url=https://health.esdlife.com/shop/hk/product/MCM_1003671%3Futm_source%3Desd%26utm_medium%3Dsem%26utm_campaign%3Dgoogle_shopping_free_listing%26utm_content%3D072021&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECPIJ&usg=AOvVaw1FwECa9ybPjlJA_2Y56p4u
google,娘家大紅麴,EESE.com,HK$684.00,納豆激酶 4000FU (3盒),['免運費'],https://www.google.com/url?url=https://www.eese.com/zh/main/Konway%25E5%25BA%25B7%25E8%25A1%259B%25E6%2597%2597%25E8%2589%25A6%25E5%25BA%2597/s/C0150001/%25E4%25BF%259D%25E5%2581%25A5%25E8%25AD%25B7%25E7%2590%2586/%25E4%25BF%259D%25E5%2581%25A5%25E8%25AD%25B7%25E7%2590%2586/%25E4%25BF%259D%25E5%2581%25A5%25E7%2594%25A2%25E5%2593%2581/%25E7%2587%259F%25E9%25A4%258A%25E8%25A3%259C%25E5%2585%2585/%25E5%2581%25A5%25E5%25BA%25B7%25E5%2595%258F%25E9%25A1%258C/%25E5%25BF%2583%25E8%2587%259F%25E5%2581%25A5%25E5%25BA%25B7/%25E7%25B4%258D%25E8%25B1%2586%25E6%25BF%2580%25E9%2585%25B6-4000FU-3%25E7%259B%2592/p/C0150001_S_NN003%3Futm_source%3DGoogle%26utm_medium%3DShopping%26utm_id%3DGoogle_Shopping%26utm_content%3DKonway&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECP0J&usg=AOvVaw3TVE_NIQYE2MRjnbbPRUZM
google,娘家大紅麴,天貓商城,HK$30.38,廠家直銷 天然食用色素 紅麴粉 紅麴米粉 質量保證 1000g,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D548573036215%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECIgK&usg=AOvVaw1CiJbc4OAAcqmV08JbmDfV
google,娘家大紅麴,cookiecake超市雜貨店,HK$14.00,食用紅曲粉100g,['運費：HK$30.00'],https://www.google.com/url?url=https://cookiecake.boutir.com/i/VjebP3AAA%3Flang%3Dzh-Hant&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECJUK&usg=AOvVaw2TFLyAeEUP-AoV3cKGZYLu
google,娘家大紅麴,天貓商城,HK$35.05,正味生物 紅麴紅 天然色素 200g/包 正味紅麴紅 正品包郵,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D45048052599%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECKAK&usg=AOvVaw1X-aGB9zQH0YDqZzLlZU2g
google,娘家大紅麴,天貓商城,HK$29.21,2袋免郵廣東科隆紅麴紅色素200g天然着色劑紅麴紅色素粉末耐高溫,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D611815951278%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECKwK&usg=AOvVaw2i8_ioxZQhZ4kduJLHzPVs
google,娘家大紅麴,HOME+,HK$358.00,都市漢方 - 紅麴 高效濃縮 60粒,['免運費'],https://www.google.com/url?url=https://www.home-plus.hk/tc_hk/haaei10007/p/&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECLgK&usg=AOvVaw3ShKVP5q2DyefevCqQc5gs
google,娘家大紅麴,天貓商城,HK$5.72,水溶性 紅麴紅色素 100個色價色素食用着色劑 200g食用紅色素,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D527084575205%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECMMK&usg=AOvVaw3dXTnAjHHq43sSQUkMVsyd
google,娘家大紅麴,天貓商城,HK$112.16,360粒6瓶妙萊康納豆紅麴膠囊輔助降血脂日本納豆激酶片血壓頭暈,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D654110209365%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECM8K&usg=AOvVaw31Yeb88rYxURjHA8tANDtW
google,娘家大紅麴,天貓商城,HK$29.09,隆利信 紅麴紅 色階E100 天然食用色素 200g 正品 包郵,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D596382598392%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECNsK&usg=AOvVaw1EAQq49mvm5BuCTU42s70z
google,娘家大紅麴,天貓商城,HK$27.46,廣東科隆 紅麴紅鄉巴佬專用天然微生物食用色素着色劑100色價包郵,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D549612661717%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECOcK&usg=AOvVaw18G4OKM1YGm7wFPK1sSJ6h
google,娘家大紅麴,天貓商城,HK$87.63,納豆紅麴膠囊片中老年血脂高保健品輔助降低血脂清血管非茶紅麴米,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D628427815229%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECPMK&usg=AOvVaw0YMAId72hI6Kky4uDyg7IB
google,娘家大紅麴,天貓商城,HK$30.38,包郵 隆利信紅麴紅食用色素 200g天然紅麴紅色素 100色價,['免運費'],https://www.google.com/url?url=https://detail.tmall.com/item.htm%3Fid%3D551348967540%26toSite%3Dmain%26tbpm%3D3%26ovstp%3D1%26ovs_track%3D20211118.ppc_v1.google.freelistings&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwja6brRgq_4AhWLplYBHWsfB94QgOUECP8K&usg=AOvVaw3ET1LtXxGmOzSZHiQhWUho
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$898.00,GWAP23 智能HEPA高效濾網空氣淨化機【香港行貨】,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/Digi-Gate/s/H5961001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/GWAP23-%25E6%2599%25BA%25E8%2583%25BDHEPA%25E9%25AB%2598%25E6%2595%2588%25E6%25BF%25BE%25E7%25B6%25B2%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F%25E9%25A6%2599%25E6%25B8%25AF%25E8%25A1%258C%25E8%25B2%25A8/p/H5961001_S_GWAP23&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECLQF&usg=AOvVaw1JwOWbOgKQHSlnb7YP4wUE
google,格瑞空氣淨化清淨機,Ztore,"HK$1,888.00",Gemini - Hepa高效濾網空氣淨化機 (gap23g) PC,['免運費'],https://www.google.com/url?url=https://www.ztore.com/tc/product/purificare-hepa-filter-air-purifier-gap23g-1051911&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECL8F&usg=AOvVaw3Kkv3aAwq-3MORVwdUNhrY
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$698.00,(抗疫 COVID-19 之選) HEPA 高效濾網 空氣淨化機 空氣清新機 (170 Sq. Ft.) GAP23G,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/Gilman-Outlet/s/H0873002/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E6%258A%2597%25E7%2596%25AB-COVID19-%25E4%25B9%258B%25E9%2581%25B8-HEPA-%25E9%25AB%2598%25E6%2595%2588%25E6%25BF%25BE%25E7%25B6%25B2-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-170-Sq-Ft-GAP23G/p/H0873002_S_GAP23G&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECMoF&usg=AOvVaw197BmCrP54HZCULz4Png1S
google,格瑞空氣淨化清淨機,GilmanMore,HK$845.00,Gemini WIFI無線網絡智能HEPA高效濾網空氣淨化機 GWAP23,['免運費'],https://www.google.com/url?url=https://www.gilmanmore.com/zh-hant/product/detail/1108530/18&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECNUF&usg=AOvVaw1R9WBK_VdhQ_dt-7jh6r8P
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$5,980.00",德國製造 AP40PRO 專業級 空氣清新機 淨化機,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E5%25BE%25B7%25E6%2584%258F%25E5%25B1%258B/s/H5618008/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BE%25B7%25E5%259C%258B%25E8%25A3%25BD%25E9%2580%25A0-AP40PRO-%25E5%25B0%2588%25E6%25A5%25AD%25E7%25B4%259A-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F-/p/H5618008_S_ID-AP40PRO&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECOAF&usg=AOvVaw3WJPzNnZnzg6bWBrdQcnXF
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$378.00,零耗材可移動空氣殺毒淨化機|無線空氣淨化機|便攜式空氣清新機 359,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/Ideal-Store/s/H5568001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E6%259E%25B1%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E9%259B%25B6%25E8%2580%2597%25E6%259D%2590%25E5%258F%25AF%25E7%25A7%25BB%25E5%258B%2595%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25AE%25BA%25E6%25AF%2592%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F%25E7%2584%25A1%25E7%25B7%259A%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F%25E4%25BE%25BF%25E6%2594%259C%25E5%25BC%258F%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-359/p/H5568001_S_DC_359&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECOsF&usg=AOvVaw2wd2yj1G-pWggD2bo4G5V-
google,格瑞空氣淨化清淨機,GreenSTORE,"HK$4,880.00",LIFAair LA352 空氣淨化機 - 空氣清新機,['免運費'],https://www.google.com/url?url=https://greenstore.hk/zh-tw/products/lifaair-la352-air-purifier&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECPYF&usg=AOvVaw2kaWXQnpnMO3m1RTmWvI9W
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$368.00,格瑞衛康-時光機 掌上負離子空氣淨化器本店購買金額不可與HKTVmall其他商戶之購買金額 ...,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/Woofaa-Company-Limited/s/S1033001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E6%259E%25B1%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E6%2599%2582%25E5%2585%2589%25E6%25A9%259F-%25E6%258E%258C%25E4%25B8%258A%25E8%25B2%25A0%25E9%259B%25A2%25E5%25AD%2590%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E5%2599%25A8/p/S1033001_S_HCC5613_WHITE&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECIEG&usg=AOvVaw1LwyKOi8TjmNJtIl4qawmL
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$5,990.00",TeqAir 450–客廳及大型空間空氣淨化機,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E6%25B4%25BB%25E8%2587%25AA%25E5%259C%25A8%25E7%2594%259F%25E6%25B4%25BB%25E8%25B2%25BF%25E6%2598%2593%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H8319001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/TeqAir-450%25E5%25AE%25A2%25E5%25BB%25B3%25E5%258F%258A%25E5%25A4%25A7%25E5%259E%258B%25E7%25A9%25BA%25E9%2596%2593%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F/p/H8319001_S_TEQ-450-000-00&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECIwG&usg=AOvVaw03UM671qXy6Pi0-a42BvG9
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$498.00,Princess-USB車載空氣淨化器負離子清淨機 HEPA 13 PM2.5 HEPA 13過濾網 (99.97%) : 過 ...,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/iShop/s/H5393002/%25E5%25A4%25A7%25E8%2585%25A6%25E5%25A0%25B4/%25E5%25A4%25A7%25E8%2585%25A6%25E5%25A0%25B4/%25E6%25B1%25BD%25E8%25BB%258A%25E7%2594%25A8%25E5%2593%2581/%25E8%25BB%258A%25E7%2594%25A8%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0-%25E9%25A6%2599%25E8%2596%25B0/%25E8%25BB%258A%25E7%2594%25A8%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/USB%25E8%25BB%258A%25E8%25BC%2589%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E5%2599%25A8%25E8%25B2%25A0%25E9%259B%25A2%25E5%25AD%2590%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259F-HEPA-13-PM25/p/H5393002_S_1004511&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECJcG&usg=AOvVaw1SqErbBnv3VlQoV6lZ8E9R
google,格瑞空氣淨化清淨機,Pricerite.com.hk,"HK$2,960.00",3M空氣淨化機FAPHK-T02WA-F1,['免運費'],https://www.google.com/url?url=https://www.pricerite.com.hk/hk/zh/3m%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259Ffaphk-t02wa-f1-963074.html&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECKIG&usg=AOvVaw1blfSQuoA0W5tQI5-ZPInl
